id,band_gap
mp-1183249,0
mp-1183768,0
mp-1183747,0
mp-1183927,0
mp-1184001,0
mp-1185124,0
mp-1183812,0
mp-1185340,0
mp-1185347,0
mp-1185457,0
mp-1186151,0
mp-1186186,0
mp-1186295,0
mp-1186418,0
mp-1186490,0
mp-1186587,0
mp-1186964,0
mp-1185140,0
mp-1187938,0
mp-1188218,3.93969999999999
mp-1188725,0
mp-1189173,0
mp-1187804,0
mp-1190195,3.38919999999999
mp-1190579,1.1041
mp-1192321,0
mp-1191887,0
mp-1194475,0
mp-1193835,0
mp-1195322,1.6356
mp-1196301,1.65109999999999
mp-1196719,0.109599999999999
mp-1196740,4.8399
mp-1198231,0.2813
mp-1197017,1.4017
mp-1200219,2.3541
mp-1202181,1.7671
mp-1203300,0
mp-1202769,0.5739
mp-1205333,2.707
mp-1205393,0
mp-1206821,0
mp-1204949,2.715
mp-1207410,0.709199999999999
mp-1207440,0
mp-1207914,0.0341
mp-1207479,3.2449
mp-1208053,0
mp-1210053,0
mp-1209881,2.1687
mp-1210408,3.1041
mp-1211031,1.9018
mp-1211294,0
mp-1210963,3.137
mp-1211572,0.016
mp-1211669,0.047700000000001
mp-1212211,0.0011
mp-1212017,2.7532
mp-1212633,2.8447
mp-1212659,0.0352
mp-1212882,0
mp-1213035,0
mp-1212487,2.8406
mp-1213705,1.3277
mp-1213875,0
mp-1214786,0.9401
mp-1214848,3.8533
mp-1215224,0
mp-1215873,2.92489999999999
mp-1216532,0
mp-1216827,0
mp-1217055,1.68279999999999
mp-1217176,0.1407
mp-1217419,0
mp-1213656,0
mp-1217693,0
mp-1217903,0
mp-1217794,0
mp-1219681,0
mp-1219896,0
mp-1221083,2.9596
mp-1218678,0
mp-1221332,0
mp-1221577,0
mp-1221658,0
mp-1221209,0.3345
mp-1221674,4.0823
mp-1222923,0
mp-1223648,4.487
mp-1223047,0
mp-1224041,0
mp-1225738,0.2643
mp-1226510,0
mp-1227096,0
mp-1226761,1.1995
mp-1227209,0.790199999999999
mp-1227240,0
mp-1227656,0
mp-1227727,0
mp-1227803,0
mp-1228246,0
mp-1228705,0
mp-1228869,0
mp-1232185,1.54
mp-1232233,1.2497
mp-12324,0
mp-1238897,0
mp-1244967,3.39239999999999
mp-1245226,3.401
mp-1229144,0.75
mp-1245945,0
mp-1246916,0
mp-1247154,0
mp-1247201,1.51649999999999
mp-1247227,0.346
mp-1247452,1.4396
mp-1248478,0
mp-1250278,1.41729999999999
mp-13275,1.2349
mp-14245,0
mp-14260,3.0283
mp-14890,0.531499999999999
mp-15637,0
mp-1571,0
mp-1668,0
mp-17700,0.9429
mp-17888,5.4254
mp-17956,2.1652
mp-18456,1.08699999999999
mp-18518,1.7757
mp-18561,0
mp-186,0
mp-18641,2.2911
mp-19227,0.0367
mp-19373,3.0347
mp-20316,1.67649999999999
mp-20540,0
mp-21518,0
mp-21945,0.3631
mp-22230,0.209399999999999
mp-22705,0
mp-23398,3.3486
mp-23450,2.5318
mp-24124,4.8694
mp-24263,5.2142
mp-24445,5.4563
mp-24712,5.31889999999999
mp-1245898,0
mp-25970,0
mp-26367,1.1324
mp-27616,2.9332
mp-26397,1.2185
mp-28145,1.39489999999999
mp-28661,0
mp-28365,2.15939999999999
mp-29212,2.3258
mp-29804,0
mp-29560,0
mp-30501,0
mp-30822,0
mp-30050,0
mp-32539,1.8124
mp-31364,0
mp-32826,1.93279999999999
mp-33746,4.2823
mp-34255,0.3843
mp-3428,0
mp-35835,0
mp-370,0.368299999999999
mp-377,0
mp-37310,2.5756
mp-3955,5.6177
mp-4367,0
mp-4690,3.0685
mp-3958,0
mp-4954,0
mp-504953,2.0736
mp-504617,0
mp-505627,0
mp-505709,2.0223
mp-510252,0.243999999999999
mp-5186,0
mp-540,0
mp-5479,6.8971
mp-549333,1.2771
mp-541193,0.9253
mp-554479,3.3416
mp-554914,2.2241
mp-555364,1.81579999999999
mp-553984,3.4245
mp-556031,3.7006
mp-556583,4.3142
mp-556533,2.8434
mp-558335,1.9481
mp-560558,2.1361
mp-561520,2.7083
mp-556622,0.7049
mp-567492,0
mp-567014,2.99059999999999
mp-568144,0
mp-567601,1.217
mp-569391,0
mp-570314,2.37759999999999
mp-570470,0
mp-570589,1.5484
mp-569405,3.69829999999999
mp-570591,0
mp-5948,0
mp-570779,0.194699999999999
mp-603935,2.83779999999999
mp-608439,1.12019999999999
mp-623463,0
mp-600177,1.8195
mp-631534,0
mp-634059,2.8393
mp-626973,4.577
mp-635441,2.8561
mp-640333,0.0499
mp-639164,2.2653
mp-643066,4.27159999999999
mp-644,1.06119999999999
mp-6468,3.1388
mp-672244,0
mp-674310,0
mp-674350,1.7973
mp-675215,3.42999999999999
mp-673128,0
mp-6765,3.97179999999999
mp-680170,1.1626
mp-677692,3.093
mp-685969,0.0383
mp-686618,2.913
mp-690560,2.8106
mp-694979,2.3183
mp-6953,0
mp-685174,2.3003
mp-695365,3.8741
mp-696012,0
mp-696582,0.0117
mp-696815,6.8202
mp-699606,2.9139
mp-704542,2.1698
mp-705414,0
mp-705041,2.365
mp-7206,1.6127
mp-707989,1.6699
mp-752672,4.0417
mp-753315,3.1534
mp-752510,1.616
mp-753398,2.3593
mp-753768,0
mp-754229,0
mp-753674,0.7509
mp-754539,2.0454
mp-754320,2.5677
mp-755243,2.40029999999999
mp-754706,0
mp-756018,3.1605
mp-755418,0
mp-757620,1.8333
mp-757783,0
mp-757013,1.19979999999999
mp-757889,3.8844
mp-758329,4.7207
mp-758451,2.5893
mp-758927,0
mp-758525,0
mp-759231,1.019
mp-759123,0.967499999999999
mp-759280,4.4162
mp-759593,0.6642
mp-759748,3.8861
mp-760787,1.8172
mp-760324,1.5066
mp-762304,3.20169999999999
mp-764593,3.1027
mp-764888,1.3592
mp-765289,3.2899
mp-766324,3.1404
mp-766697,3.93659999999999
mp-767636,0.3914
mp-7685,0
mp-768682,0.9909
mp-768907,3.07699999999999
mp-769138,1.9056
mp-769398,1.67459999999999
mp-768498,0
mp-769501,0
mp-770417,1.4005
mp-772167,1.8269
mp-771325,0.3435
mp-7724,2.0805
mp-773109,0.474399999999999
mp-773721,0
mp-772717,3.83889999999999
mp-774292,0.466999999999999
mp-776751,1.2868
mp-776983,0.2841
mp-778241,2.2001
mp-7785,0
mp-776812,0
mp-779432,0.4303
mp-780578,2.8696
mp-780668,0.5529
mp-784,0
mp-780728,0.6541
mp-8039,7.6926
mp-8351,4.4914
mp-850970,0
mp-861617,0
mp-8636,0
mp-861898,1.5887
mp-864994,0
mp-865810,0
mp-865954,0
mp-867874,0
mp-8945,4.7737
mp-865157,0
mp-974408,0
mp-9745,0.633099999999999
mp-9059,4.4134
mp-975892,0
mp-974920,0
mp-975924,0.5962
mp-975994,0
mp-976868,2.0788
mp-977054,0
mp-978849,0
mp-979267,0
mp-980038,0
mp-979715,0
mp-982511,0
mp-989553,0.6594
mvc-11780,0
mp-999319,0.855599999999999
mvc-11834,0
mvc-12031,0
mvc-12561,0
mvc-13158,0.2587
mvc-13940,2.4373
mvc-13850,0
mvc-15580,0
mvc-5625,0
mp-1001784,0
mp-1009548,0
mp-1016833,0
mp-1018050,0
mp-1018693,0.0811
mp-1009460,0
mp-1019,0
mp-1019740,3.7109
mp-1018710,0
mp-1025348,0
mp-1019742,6.5469
mp-1025733,0.899099999999999
mp-1025421,0.175999999999999
mp-1029718,4.0731
mp-1037352,1.92159999999999
mp-1036452,0
mp-1038212,0
mp-1037750,1.0851
mp-1039843,0
mp-1061298,0
mp-1062,0
mp-1070761,0
mp-1073367,0
mp-1073586,0
mp-1075515,0
mp-1076181,0
mp-1076711,0
mp-1076966,0
mp-1077545,0
mp-1078294,0
mp-1079018,0
mp-1079319,0
mp-1079457,0
mp-1079715,0
mp-1080551,0
mp-1093671,0
mp-1094107,2.1607
mp-1094440,0
mp-1094503,0
mp-1094616,0
mp-1095468,0
mp-1096506,0.4262
mp-1097327,0.3206
mp-1098202,1.86
mp-1099281,0
mp-1101303,0
mp-1101964,0
mp-1102438,0
mp-1102706,0
mp-1104877,0
mp-1111501,4.381
mp-1112480,1.53149999999999
mp-1120755,0.6661
mp-1120822,0
mp-1147611,2.5348
mp-11477,0
mp-11499,0
mp-1173349,2.6918
mp-1173917,0
mp-1174720,0.1823
mp-1174763,0.6271
mp-1174765,0
mp-1175554,0.381999999999999
mp-1074259,0
mp-1176639,0
mp-1177832,0
mp-1178121,0.8266
mp-1178189,0
mp-1179548,6.1612
mp-1180119,1.6933
mp-1180522,0
mp-1180803,0.393399999999999
mp-1180959,0.129799999999999
mp-1182029,0
mp-1183055,0
mp-1183501,0
mp-1183672,0
mp-1183767,0
mp-1183993,0
mp-1184033,0
mp-1184092,0
mp-1184121,0
mp-1184573,0
mp-1184818,0
mp-1185076,0
mp-1185624,0
mp-1185655,0.0334
mp-1185941,0
mp-1186093,0
mp-1186397,0
mp-1186712,0
mp-1186714,0
mp-1187737,0
mp-1187767,0
mp-1187992,0
mp-1188006,0
mp-1188015,0
mp-1188077,0
mp-1188583,0
mp-1189335,0
mp-1189519,0
mp-1189974,3.2569
mp-1190441,5.1555
mp-1190610,0
mp-1191575,1.4939
mp-1176109,0
mp-1193058,0.1326
mp-1194532,1.62639999999999
mp-1195072,1.5684
mp-1196264,0
mp-1196525,0
mp-1197096,0
mp-1198170,0
mp-1198706,0.8179
mp-1199340,3.05129999999999
mp-1199602,0.2102
mp-1199725,0.250999999999999
mp-1199740,0
mp-1200021,1.6088
mp-1199909,2.4667
mp-1201090,4.0818
mp-1201210,3.7108
mp-1202511,3.1505
mp-1204573,1.33829999999999
mp-1205678,0
mp-1204718,0.0837
mp-1205939,0
mp-1206380,0
mp-1206955,0.246999999999999
mp-1207085,0
mp-1207197,0
mp-1207221,0
mp-1207159,0
mp-1208455,0.0613
mp-1208575,5.2322
mp-1207740,1.75539999999999
mp-1209319,0
mp-1209702,3.8525
mp-1210659,5.8989
mp-1210736,2.775
mp-1210772,2.52719999999999
mp-1210928,0
mp-1210972,0
mp-1210327,3.6007
mp-1211727,0
mp-1212013,0.3843
mp-1212103,0.2243
mp-1212204,0
mp-1213160,0
mp-1213557,0.1208
mp-1213878,0
mp-1214080,1.6894
mp-1214329,0
mp-1214381,0.563699999999999
mp-1213596,2.6699
mp-1214724,0.623799999999999
mp-1215479,0
mp-1215480,0
mp-1216619,0.395799999999999
mp-1216875,0.7132
mp-1217465,0
mp-1217840,0
mp-1217461,0.784799999999999
mp-1218978,0
mp-1218917,0
mp-1219919,0
mp-1219407,0
mp-1220243,2.0709
mp-1220327,0
mp-1220529,0.0896
mp-1221328,0
mp-1220961,0.2786
mp-1221444,4.66219999999999
mp-1221485,1.0635
mp-1221863,0
mp-1222741,0
mp-1222800,3.0539
mp-1223006,0
mp-1223043,0.4367
mp-1223764,4.5068
mp-1223916,4.9846
mp-1225270,0
mp-1224868,0
mp-1226091,0
mp-1226654,0
mp-1226850,0
mp-1226163,0
mp-1227027,0
mp-1227941,0
mp-1228240,0
mp-1228674,5.6548
mp-1226994,0
mp-1228759,1.3949
mp-1228901,0
mp-1228774,0.0419
mp-1229256,0
mp-1229166,0
mp-1245057,4.231
mp-1245133,0.481499999999999
mp-1245426,0
mp-1245584,0
mp-1245597,0
mp-1245741,0
mp-1245867,0
mp-1245170,0
mp-1245938,0
mp-1247028,0
mp-1245988,1.7481
mp-1247097,0
mp-1247402,0
mp-1247672,0
mp-1247469,0
mp-12628,0
mp-1264781,0
mp-13323,0
mp-1247712,0
mp-14254,2.9421
mp-14127,0
mp-1553,0
mp-1620,0
mp-16240,0
mp-16733,0
mp-14854,3.79319999999999
mp-17124,0
mp-17118,0
mp-18471,2.1978
mp-17638,1.3197
mp-19043,2.0567
mp-19069,0
mp-18567,0
mp-19466,4.6082
mp-19766,0
mp-19208,0
mp-22722,0
mp-21419,0
mp-23617,5.93099999999999
mp-237,0
mp-22994,3.64739999999999
mp-24066,4.9849
mp-24087,2.5346
mp-23849,5.5917
mp-26989,3.1402
mp-26127,2.6022
mp-28555,4.7124
mp-28795,0
mp-28797,1.5589
mp-29958,1.4983
mp-27664,2.1747
mp-30429,0
mp-30842,0
mp-31197,0
mp-31143,0
mp-3456,0
mp-417,0
mp-33234,0
mp-4395,0
mp-505001,3.593
mp-42163,4.50019999999999
mp-540538,0
mp-540545,3.4722
mp-542627,0
mp-542633,0
mp-542856,0
mp-545783,0
mp-552185,1.8677
mp-531553,1.3384
mp-555253,1.5128
mp-556467,1.57159999999999
mp-556489,2.37339999999999
mp-556578,3.2428
mp-556802,3.50639999999999
mp-556656,0.5057
mp-558544,0
mp-557080,3.6722
mp-559185,2.9688
mp-558703,5.1151
mp-561748,0
mp-561031,3.327
mp-567822,0
mp-568240,0.179899999999999
mp-568266,0
mp-568301,2.9512
mp-568604,2.647
mp-568350,4.5227
mp-568747,0
mp-568788,0
mp-569015,0
mp-569020,0
mp-569047,0
mp-569892,1.3729
mp-5699,0
mp-570437,2.4048
mp-570907,0
mp-570928,0
mp-570950,0
mp-571627,5.3558
mp-580597,0
mp-581747,0
mp-581775,0.738599999999999
mp-600181,4.8904
mp-568773,1.801
mp-616440,4.38589999999999
mp-6168,1.25529999999999
mp-623006,0
mp-626543,2.47079999999999
mp-631480,0
mp-638070,2.6486
mp-643067,0
mp-644276,1.22379999999999
mp-6486,5.38739999999999
mp-655001,0.874
mp-662789,2.071
mp-672205,0
mp-672226,0
mp-674531,0.5321
mp-675679,0.1459
mp-677422,3.51089999999999
mp-680246,1.8129
mp-680308,0.144799999999999
mp-690435,0.8212
mp-690536,0
mp-704632,0
mp-705295,0
mp-7067,0.218599999999999
mp-707110,1.7409
mp-707337,1.7662
mp-7095,0
mp-7105,0
mp-721314,5.41
mp-721692,3.9848
mp-722906,0.6148
mp-740717,5.2707
mp-741,3.3929
mp-7429,0
mp-744274,0
mp-752656,3.1677
mp-753206,3.2664
mp-753635,0
mp-753743,2.0377
mp-753979,2.9089
mp-754064,0
mp-754365,2.381
mp-754529,1.0772
mp-754763,2.6895
mp-619791,1.639
mp-755011,0.6462
mp-755105,0
mp-755946,1.5713
mp-757078,1.6835
mp-758041,2.9532
mp-758048,2.8487
mp-757309,1.61049999999999
mp-758768,1.5108
mp-758072,2.533
mp-759240,0
mp-759152,3.6891
mp-759621,1.4214
mp-760032,1.6359
mp-759763,3.4413
mp-761898,3.3747
mp-764500,3.0247
mp-764630,0.117699999999999
mp-764931,2.2304
mp-766705,1.4857
mp-768207,3.2282
mp-768190,5.3901
mp-769472,0
mp-768716,1.8487
mp-770667,0.924599999999999
mp-770370,1.23879999999999
mp-770999,0
mp-772216,0
mp-772277,0
mp-772496,0
mp-772833,3.9515
mp-773884,0
mp-772517,1.1516
mp-774426,2.59749999999999
mp-774658,3.2466
mp-775276,0
mp-777761,0
mp-778176,1.23519999999999
mp-777865,0.0776
mp-8187,1.97919999999999
mp-834,0
mp-780411,4.4588
mp-8470,3.20019999999999
mp-861878,0
mp-861950,0.275699999999999
mp-862565,0
mp-850211,0.928599999999999
mp-865099,0
mp-865470,0
mp-865873,0
mp-864628,0
mp-865923,0
mp-866161,0
mp-867353,0
mp-945,0
mp-973908,0
mp-975206,0
mp-975442,0
mp-867324,0
mp-976326,0
mp-977381,0
mp-975509,0
mp-978016,0
mp-980666,1.78839999999999
mp-989590,0.4712
mp-989614,1.4051
mp-997019,0.134299999999999
mp-998195,0
mp-998174,0
mvc-10912,0
mvc-12733,0.703099999999999
mvc-5297,0
mp-1005693,0
mp-1017439,2.4638
mp-1006617,0.1337
mp-1018027,0
mp-10191,1.6543
mp-1019729,0
mp-1019107,0
mp-1020161,5.2302
mp-1020705,5.5484
mp-1023939,1.5539
mp-1025350,0
mp-1027152,0.0786
mp-1026348,0.692199999999999
mp-1028910,0.3408
mp-1030568,0
mp-1035833,0
mp-1035917,3.6469
mp-1038427,2.16179999999999
mp-1039119,0
mp-1036857,0
mp-1039574,0
mp-1071230,0
mp-1074934,0
mp-1075592,0
mp-1075731,0
mp-1077340,0
mp-1078419,1.52199999999999
mp-1078649,0
mp-1078757,0
mp-1079201,1.1736
mp-1079513,0.438899999999999
mp-1079823,0
mp-1080328,0.631
mp-1080672,0
mp-1094358,0
mp-1094361,0
mp-1094562,0
mp-1094654,0
mp-1095130,0
mp-1095467,4.79669999999999
mp-1076492,0
mp-1095717,0
mp-1095624,0
mp-1095791,0
mp-1095724,0.2702
mp-1095933,0.9473
mp-1096733,0
mp-1099611,0
mp-1097658,0.2492
mp-1103423,0
mp-1100530,0
mp-1103891,0
mp-1103522,0
mp-1104531,0
mp-1104194,0
mp-1112021,0.8532
mp-1112069,0
mp-1105435,0
mp-1112146,4.1445
mp-1112184,1.0827
mp-1113494,2.1098
mp-1112118,4.9125
mp-11338,0
mp-11488,0
mp-11503,0
mp-1147706,0
mp-1154534,1.62089999999999
mp-1173011,0
mp-1174047,0
mp-1174276,0.0575
mp-1174741,0.7907
mp-1175283,0.253099999999999
mp-1176462,0
mp-1176805,1.6067
mp-1175721,0
mp-1177625,0.0128
mp-1176923,0
mp-1178668,0
mp-1181094,0
mp-1180875,0
mp-1181099,0
mp-1185170,0
mp-1185241,0
mp-1186516,0
mp-1186722,0
mp-1186778,0
mp-1186917,0
mp-1187446,0
mp-1184250,0
mp-1190395,1.30479999999999
mp-1187900,0
mp-1191820,0
mp-1190671,0
mp-1192484,0
mp-1193673,2.4175
mp-1193688,2.6731
mp-1193563,0.345099999999999
mp-1195106,4.9506
mp-1195675,1.1082
mp-1195688,3.3757
mp-1195740,0
mp-1196239,0
mp-1196275,0.850499999999999
mp-1196790,0.0097
mp-1197144,0
mp-1197417,3.61839999999999
mp-1198248,1.1537
mp-1198267,0.0287
mp-1198534,0.0444
mp-1198681,0
mp-1199123,3.44179999999999
mp-1199278,2.617
mp-1199489,4.2182
mp-1199579,2.8482
mp-1200475,0.3353
mp-1200500,0.2211
mp-1201682,0.0259
mp-1201723,3.6976
mp-1202859,0.0042
mp-1203436,0
mp-1196526,0.169099999999999
mp-1204197,2.0851
mp-1204228,0
mp-1204623,4.8321
mp-1205337,1.24819999999999
mp-1205649,3.824
mp-1205806,2.51019999999999
mp-1206517,0.2545
mp-1206640,2.9857
mp-1208913,0
mp-1209366,0
mp-1210996,0
mp-1211954,0
mp-1212549,2.8099
mp-1213197,0
mp-1213349,2.62129999999999
mp-1213467,0
mp-1203691,2.4678
mp-1213950,1.3112
mp-1214003,0
mp-1213939,0.100499999999999
mp-1214448,0
mp-1214101,0
mp-1214692,3.6896
mp-1216260,0
mp-1216530,0
mp-1214952,0.0214
mp-1217791,0
mp-1217483,2.2451
mp-1217988,0
mp-1218106,0
mp-1218168,0.0408
mp-1218349,0
mp-1218582,0
mp-1218590,0
mp-1218878,1.625
mp-1220671,0
mp-1220834,1.1235
mp-1220877,2.1305
mp-1220120,0
mp-1220945,0
mp-1221109,0
mp-1221628,0
mp-1221868,0.1679
mp-1222001,0
mp-1221042,0.843699999999999
mp-1222208,0
mp-1223176,0
mp-1223208,2.9555
mp-1223530,0
mp-1223829,0
mp-1223987,0
mp-1224039,0
mp-1223393,3.5157
mp-1224370,0
mp-1224302,0
mp-1225314,0
mp-1225695,0
mp-1225771,0
mp-1226048,0
mp-1226084,0
mp-1226496,0
mp-1226343,0
mp-1226609,0
mp-1227195,0
mp-1228296,2.6061
mp-1228514,0
mp-1228656,0
mp-1228000,2.734
mp-1228663,0
mp-1228966,1.37009999999999
mp-1232311,0
mp-12322,1.0067
mp-1238663,0.4678
mp-1238787,0
mp-1245052,3.2518
mp-1245255,0.9207
mp-1245272,0.95
mp-1245553,0
mp-1245554,3.36089999999999
mp-1245907,0
mp-1245909,0
mp-1246111,1.30419999999999
mp-1245851,0
mp-1246318,1.2847
mp-1246376,0
mp-1246358,0
mp-1246385,0
mp-1246464,0.012
mp-1246566,1.29539999999999
mp-1247224,0
mp-1247216,0
mp-1247369,1.7999
mp-1247278,0
mp-1247509,0
mp-1248937,0
mp-13264,0
mp-13451,0
mp-13548,1.7863
mp-14377,3.899
mp-16600,5.6322
mp-16779,3.57869999999999
mp-16965,0
mp-17410,1.5441
mp-17791,1.3934
mp-18097,1.7229
mp-18515,0.2298
mp-1852,0.747
mp-18555,5.87069999999999
mp-19256,1.0707
mp-1935,0
mp-19723,0
mp-19889,0
mp-20098,1.2806
mp-20566,0
mp-20630,0
mp-20679,0
mp-20863,0.573799999999999
mp-20956,0
mp-22177,0
mp-2225,0
mp-21594,0
mp-22568,0
mp-22770,0
mp-2309,1.1832
mp-23520,1.8626
mp-2363,0
mp-25332,0
mp-24302,3.9677
mp-25837,2.9463
mp-26574,0
mp-26997,1.34989999999999
mp-28773,2.4813
mp-30160,4.2782
mp-30171,0
mp-30405,0
mp-30796,0
mp-30745,0
mp-30840,0
mp-30888,0
mp-30901,2.2329
mp-31302,4.2352
mp-3252,2.5217
mp-31780,1.57989999999999
mp-3332,0.8677
mp-34418,3.2363
mp-38843,2.0982
mp-467,1.668
mp-4982,0
mp-504742,0
mp-505177,1.99219999999999
mp-505288,5.04389999999999
mp-505802,0
mp-505685,2.56279999999999
mp-531717,0.0581
mp-547017,3.07029999999999
mp-541380,1.3934
mp-553243,1.4036
mp-553884,4.26249999999999
mp-555028,0.7853
mp-555178,5.3515
mp-556223,5.4516
mp-556244,2.9161
mp-556448,2.00029999999999
mp-556750,0
mp-556389,1.84349999999999
mp-556890,3.5717
mp-557195,1.95679999999999
mp-557393,3.5704
mp-557829,3.03839999999999
mp-558007,3.59729999999999
mp-558694,0
mp-558241,2.0548
mp-559407,2.9139
mp-560588,2.0776
mp-561134,0.8162
mp-559557,4.7115
mp-561507,3.89779999999999
mp-567919,0
mp-561406,2.3407
mp-568719,0
mp-569121,0
mp-567927,0
mp-570093,0
mp-570199,0
mp-570637,0
mp-569897,2.8672
mp-573369,3.7419
mp-580439,0
mp-600165,0.0139
mp-600347,1.7328
mp-607818,0.269099999999999
mp-608461,0
mp-623532,0
mp-625320,4.6653
mp-626470,4.9969
mp-627442,2.6785
mp-631337,0
mp-631505,0.554599999999999
mp-644015,2.2874
mp-669384,4.3132
mp-669426,5.53799999999999
mp-672258,1.29349999999999
mp-672287,0
mp-674964,0.8281
mp-675419,1.9663
mp-675856,1.40879999999999
mp-677055,0.6572
mp-680152,2.38279999999999
mp-684470,4.0954
mp-686028,3.1448
mp-687234,2.4673
mp-691065,1.9675
mp-695470,1.7906
mp-698021,2.1018
mp-703470,4.3866
mp-705127,0
mp-573340,1.3182
mp-72,0
mp-733604,3.0524
mp-733936,4.44039999999999
mp-744184,2.592
mp-752457,0
mp-752610,1.6024
mp-753122,0.7822
mp-753260,2.90969999999999
mp-753328,0.5704
mp-753555,0
mp-754051,0.0403
mp-755029,0.106199999999999
mp-755552,0.379299999999999
mp-755988,0.9615
mp-756208,0
mp-756605,1.32799999999999
mp-705467,0.3351
mp-757447,3.1542
mp-758208,1.3569
mp-758476,0
mp-758205,2.6415
mp-758693,4.3175
mp-759386,0
mp-759150,1.6106
mp-760044,0.7547
mp-759650,3.1043
mp-760546,0
mp-760838,0
mp-765339,0
mp-765675,0
mp-765023,0.0677
mp-765775,1.8559
mp-766561,0
mp-766409,2.112
mp-768935,0.6355
mp-767372,0
mp-769300,0.478299999999999
mp-770537,0
mp-770726,2.3286
mp-771910,0
mp-771652,2.0277
mp-772202,2.01999999999999
mp-772541,0.8437
mp-774814,1.0112
mp-775337,0.194899999999999
mp-776176,0.2708
mp-780727,1.0372
mp-840,0
mp-849519,0
mp-8606,0
mp-864733,0
mp-850746,1.2903
mp-864775,0
mp-866207,0
mp-867109,0
mp-866844,0.790999999999999
mp-9559,0
mp-972767,0
mp-973191,0
mp-977112,0
mp-977119,0
mp-979293,0
mp-979940,0
mp-983237,0
mp-989613,0.532399999999999
mp-9922,1.13609999999999
mp-989649,0
mp-997090,0
mp-998194,0
mp-999337,0
mvc-8271,0
mp-10,0
mp-1008626,0
mvc-7724,0.0384
mp-1009087,1.0226
mp-1009650,0
mp-10226,2.3173
mp-1025370,0
mp-1027091,0.560299999999999
mp-1028728,0.342899999999999
mp-1030161,1.1559
mp-1036378,0
mp-1037200,0
mp-1039581,0
mp-1040107,2.4409
mp-1069057,0
mp-1069825,0
mp-1073256,0
mp-1073398,0
mp-1073862,0
mp-1074062,0
mp-1074960,0
mp-1076836,0
mp-1077017,0
mp-1077935,0
mp-1078353,1.6774
mp-1079796,0
mp-1078671,3.4908
mp-10856,0
mp-1091395,0
mp-1093534,0
mp-1093668,0
mp-1093676,0.974699999999999
mp-1094242,0
mp-1094426,0
mp-1094567,0
mp-1094579,0
mp-1094858,0
mp-1094454,0
mp-1094927,0
mp-1094961,0
mp-1094971,0
mp-1095514,0
mp-1096007,0.9464
mp-1096036,0
mp-1097070,0
mp-1097341,0.0951
mp-1097506,0
mp-1097531,0
mp-1097805,0
mp-1099664,0.222699999999999
mp-1100656,0.0349
mp-1101403,2.0446
mp-1103044,0
mp-1104672,0
mp-1105199,1.7134
mp-1105256,0
mp-1105840,0
mp-1105792,0
mp-1111110,6.76329999999999
mp-1111262,1.8184
mp-11445,0
mp-1147577,0.8661
mp-1147651,0
mp-11478,0
mp-1120759,1.37649999999999
mp-1173163,2.0336
mp-1173526,0
mp-1173764,0
mp-1174283,0.6036
mp-1174331,0
mp-1174592,0
mp-1174599,1.51549999999999
mp-1175510,0.640399999999999
mp-1176146,0.246399999999999
mp-1177955,0
mp-1177352,0
mp-1178516,3.8956
mp-1178568,0
mp-1180334,0
mp-1178972,0.3167
mp-1180585,0.0714
mp-1181658,1.0347
mp-1182273,0.4404
mp-1183225,0
mp-1183381,0
mp-1183840,0
mp-1183019,0.0466
mp-1185418,0
mp-1185689,0
mp-1186290,0
mp-1186873,0
mp-1187069,0
mp-1187544,0
mp-1186817,0
mp-1187918,0
mp-1188133,0.5788
mp-1190493,0
mp-1189398,0.5773
mp-1190790,0
mp-1191130,0
mp-1191289,1.9625
mp-1191737,0
mp-1193262,0
mp-1192972,0.0587
mp-1193759,0
mp-1193913,0
mp-1194953,3.227
mp-1196084,1.7688
mp-1198154,3.5272
mp-1198338,0
mp-1198658,0
mp-1198401,1.4454
mp-1198848,0.747599999999999
mp-1200277,0.0031
mp-1199833,0.192299999999999
mp-1201455,0
mp-1201376,3.88569999999999
mp-1201705,0
mp-1202336,0.0555
mp-1202697,5.7198
mp-1204334,0
mp-1204608,0
mp-1202903,2.46239999999999
mp-1204679,0
mp-1205088,0.0877
mp-1206239,0
mp-1206309,0
mp-1206722,0
mp-1206689,0.592099999999999
mp-1207272,0
mp-1207614,0
mp-1207486,3.7818
mp-1207786,0
mp-1207918,2.8374
mp-1208316,0
mp-1209211,7.4741
mp-1208485,0
mp-1209288,0.115599999999999
mp-1209780,0
mp-1209787,0
mp-1209858,0
mp-1210838,1.9739
mp-1211074,0
mp-1211129,0.0328
mp-1211482,0.3993
mp-1211537,0.0202
mp-1212330,3.1522
mp-1213152,0
mp-1213697,2.851
mp-1213372,0
mp-1213743,5.0279
mp-1214291,0
mp-1214632,1.4021
mp-1214110,0
mp-1215189,0.4236
mp-1215482,0
mp-1215441,0
mp-1215747,0
mp-1215832,0
mp-1216097,0
mp-1216538,0
mp-1216601,0
mp-1217217,2.28339999999999
mp-1217276,0
mp-1217749,2.3534
mp-1217554,0.7218
mp-1217755,0
mp-1217793,2.06499999999999
mp-1217841,1.2119
mp-1218251,0
mp-1218581,0.879699999999999
mp-1218979,0.4318
mp-1219201,0
mp-1220013,0
mp-1220176,0.8997
mp-1221090,6.45599999999999
mp-1221175,0
mp-1221301,0
mp-1221723,0
mp-1221857,0.246999999999999
mp-1221869,0.0203
mp-1222330,0
mp-1222367,4.3294
mp-1222809,0
mp-1223187,0.3847
