id,ehull
mp-27418,0.028
mp-27419,0.0
mp-2741,0.0
mp-27420,0.0
mp-27421,0.0
mp-27422,0.0
mp-27425,0.0
mp-27428,0.033
mp-27438,0.0
mp-27439,0.0
mp-27445,0.0
mp-27449,0.0
mp-27453,0.023
mp-27455,0.0
mp-27456,0.0
mp-27461,0.51
mp-27462,0.005
mp-27472,0.0
mp-27475,0.001
mp-27480,0.0
mp-27484,0.0
mp-27488,0.0
mp-27499,0.0
mp-27500,0.138
mp-27502,0.326
mp-27503,0.003
mp-27508,0.07
mp-27529,0.0
mp-2753,0.009
mp-27544,0.0
mp-27546,0.008
mp-27549,0.0
mp-27552,0.011
mp-27553,0.185
mp-27559,0.0
mp-27562,0.0
mp-27563,0.0
mp-27577,0.005
mp-27581,0.011
mp-2758,0.0
mp-27597,0.0
mp-27608,0.0
mp-27614,0.0
mp-27616,0.0
mp-27628,0.013
mp-27634,0.001
mp-27635,0.015
mp-27636,0.0
mp-27639,0.0
mp-2763,0.03
mp-27641,0.0
mp-27647,0.0
mp-27648,0.0
mp-27653,0.013
mp-27655,0.0
mp-27662,0.155
mp-27666,0.0
mp-27678,0.0
mp-27681,0.073
mp-27684,0.0
mp-27686,0.0
mp-27688,0.0
mp-27689,0.0
mp-27690,0.039
mp-27691,0.0
mp-27699,0.193
mp-27700,0.0
mp-27702,0.0
mp-27703,0.0
mp-27704,0.0
mp-27708,0.028
mp-27714,0.0
mp-27716,0.0
mp-27724,0.0
mp-27725,0.0
mp-27726,0.0
mp-27729,0.0
mp-27741,0.0
mp-27742,0.0
mp-27743,0.0
mp-27747,0.0
mp-27752,0.0
mp-27754,0.155
mp-27755,0.0
mp-27764,0.0
mp-27767,0.025
mp-27770,0.0
mp-27771,0.0
mp-27774,0.013
mp-27776,0.003
mp-27782,0.0
mp-27787,0.0
mp-27788,0.0
mp-27791,0.0
mp-27801,0.032
mp-27804,0.0
mp-27806,0.0
mp-27809,0.0
mp-27810,0.0
mp-27814,0.0
mp-27821,0.0
mp-27823,0.0
mp-27827,0.0
mp-27828,0.0
mp-27829,0.0
mp-2782,0.0
mp-27830,0.0
mp-27831,0.0
mp-27832,0.0
mp-27833,0.0
mp-27834,0.0
mp-27837,0.0
mp-27839,0.0
mp-27848,0.0
mp-27849,0.0
mp-2784,0.0
mp-27850,0.0
mp-27851,0.0
mp-27852,0.0
mp-27853,0.0
mp-27854,0.0
mp-27855,0.468
mp-27857,0.0
mp-27863,0.0
mp-27864,0.121
mp-27865,0.003
mp-27866,0.0
mp-27868,0.214
mp-27869,0.0
mp-27871,0.0
mp-27877,0.052
mp-27878,0.0
mp-27882,0.0
mp-27888,0.003
mp-27891,0.0
mp-2789,0.0
mp-27904,0.0
mp-27910,0.0
mp-27911,0.0
mp-27913,0.0
mp-27916,0.008
mp-27922,0.0
mp-27926,0.0
mp-27928,0.0
mp-27931,0.0
mp-27934,0.0
mp-27938,0.0
mp-2793,0.0
mp-27941,0.038
mp-27947,0.0
mp-27948,0.007
mp-27952,0.266
mp-27954,0.294
mp-27962,0.229
mp-27966,0.0
mp-27970,0.054
mp-27975,0.0
mp-27976,0.0
mp-27984,0.0
mp-27985,0.047
mp-27987,0.0
mp-27988,0.0
mp-27989,0.281
mp-2798,0.0
mp-27994,0.0
mp-27996,0.003
mp-27999,0.0
mp-28007,0.0
mp-28011,0.0
mp-28015,0.086
mp-28020,0.0
mp-28021,0.005
mp-28035,0.003
mp-28037,0.0
mp-28038,0.0
mp-28040,0.0
mp-28044,0.0
mp-28048,0.0
mp-28049,0.048
mp-28051,0.003
mp-28064,0.0
mp-28068,0.191
mp-28069,0.0
mp-28070,0.0
mp-28075,0.0
mp-28077,0.016
mp-28084,0.0
mp-28087,0.03
mp-28095,0.001
mp-28096,0.0
mp-28099,0.0
mp-2809,0.0
mp-28107,0.0
mp-28109,0.0
mp-28110,0.0
mp-28111,0.0
mp-28118,0.003
mp-28123,0.0
mp-28124,0.0
mp-28128,0.053
mp-28131,0.0
mp-28136,0.0
mp-28144,0.012
mp-28145,0.0
mp-28153,0.0
mp-28158,0.0
mp-28159,0.0
mp-2815,0.0
mp-28160,0.0
mp-28163,0.0
mp-28164,0.0
mp-28166,0.0
mp-28171,0.0
mp-28174,0.0
mp-28175,0.03
mp-28177,0.0
mp-28195,0.041
mp-28218,0.0
mp-28219,0.001
mp-28220,0.006
mp-28222,0.011
mp-28224,0.025
mp-28229,0.0
mp-28230,0.0
mp-28232,0.0
mp-28237,0.005
mp-28240,0.105
mp-28242,0.011
mp-28243,0.003
mp-28247,0.0
mp-28248,0.001
mp-28256,0.0
mp-28261,0.0
mp-28263,0.0
mp-28264,0.0
mp-28266,0.0
mp-28268,0.0
mp-2826,0.0
mp-28270,0.0
mp-28278,0.0
mp-28289,0.021
mp-28291,0.0
mp-28302,0.0
mp-28304,0.118
mp-28319,0.0
mp-28323,0.036
mp-28324,0.0
mp-28326,0.0
mp-28327,0.0
mp-28328,0.0
mp-28329,0.0
mp-28330,0.0
mp-28332,0.04
mp-2833,0.0
mp-28341,0.0
mp-28345,0.002
mp-28355,0.0
mp-28358,0.0
mp-28361,0.0
mp-28364,0.0
mp-28365,0.0
mp-28368,0.0
mp-28369,0.0
mp-28371,0.0
mp-28373,0.0
mp-28377,0.0
mp-28380,0.0
mp-28381,0.0
mp-28383,0.0
mp-28391,0.0
mp-28395,0.0
mp-28405,0.0
mp-28408,0.05
mp-28419,0.0
mp-28421,0.0
mp-28423,0.0
mp-28431,0.0
mp-28432,0.0
mp-28433,0.0
mp-28439,0.008
mp-2843,0.002
mp-28447,0.0
mp-28448,0.0
mp-28453,0.0
mp-28455,0.0
mp-28458,0.0
mp-28460,0.044
mp-28471,0.0
mp-28473,0.012
mp-28477,0.0
mp-28479,0.0
mp-28483,0.0
mp-28486,0.0
mp-28487,0.014
mp-28489,0.0
mp-28490,0.0
mp-28491,0.024
mp-28505,0.0
mp-28508,0.066
mp-28512,0.015
mp-28513,0.0
mp-28514,0.006
mp-28517,0.001
mp-28518,0.001
mp-28529,0.0
mp-2852,0.503
mp-28534,0.0
mp-28538,0.0
mp-2853,0.479
mp-28542,0.0
mp-28545,0.001
mp-28548,0.001
mp-28549,0.005
mp-28553,0.0
mp-28554,0.0
mp-28557,0.0
mp-28558,0.0
mp-28559,0.0
mp-28564,0.0
mp-28567,0.0
mp-28568,0.0
mp-28569,0.007
mp-28570,0.0
mp-28575,0.0
mp-28577,0.0
mp-28579,0.0
mp-2857,0.0
mp-28580,0.0
mp-28582,0.006
mp-28584,0.007
mp-28586,0.019
mp-2858,0.0
mp-28592,0.026
mp-28593,0.018
mp-28595,0.0
mp-28599,0.0
mp-28602,0.0
mp-28603,0.0
mp-28627,0.0
mp-28630,0.0
mp-28647,0.002
mp-28650,0.214
mp-28657,0.013
mp-28658,0.008
mp-28670,0.0
mp-28679,0.0
mp-28683,0.0
mp-286,0.0
mp-28711,0.001
mp-28712,0.0
mp-28719,0.0
mp-28722,0.056
mp-28734,0.0
mp-28744,0.0
mp-28746,0.0
mp-2874,0.005
mp-28760,0.008
mp-28765,0.024
mp-28766,0.0
mp-28768,0.0
mp-28769,0.0
mp-28772,0.012
mp-28778,0.0
mp-28781,0.005
mp-28792,0.004
mp-28793,0.171
mp-28796,0.0
mp-28797,0.0
mp-2879,0.0
mp-28800,0.0
mp-28802,0.018
mp-28809,0.007
mp-28810,0.095
mp-28829,0.017
mp-2883,0.0
mp-28845,0.0
mp-28872,0.0
mp-28873,0.0
mp-28874,0.003
mp-28875,0.006
mp-28877,0.001
mp-28879,0.0
mp-28883,0.0
mp-28888,0.0
mp-28891,0.033
mp-28898,0.057
mp-28899,0.0
mp-288,0.0
mp-28900,0.0
mp-28918,0.0
mp-28922,0.0
mp-28928,0.0
mp-28929,0.0
mp-28931,0.0
mp-28938,0.0
mp-28940,0.0
mp-28941,0.031
mp-28944,0.0
mp-2894,0.0
mp-28950,0.0
mp-28952,0.0
mp-28955,0.031
mp-28962,0.006
mp-28967,0.0
mp-28969,0.0
mp-28970,0.0
mp-28978,0.064
mp-28982,0.005
mp-28983,0.012
mp-28987,0.0
mp-28989,0.0
mp-2898,0.0
mp-28994,0.0
mp-29001,0.0
mp-29008,0.02
mp-29012,0.026
mp-29019,0.0
mp-29025,0.003
mp-29027,0.0
mp-29028,0.133
mp-29033,0.0
mp-29035,0.0
mp-29047,0.0
mp-29048,0.0
mp-29055,0.0
mp-29057,0.0
mp-29080,0.015
mp-29081,0.022
mp-29082,0.0
mp-29083,0.0
mp-2908,0.0
mp-29090,0.0
mp-29091,0.0
mp-2910,0.013
mp-29110,0.0
mp-29112,0.043
mp-29116,0.008
mp-29127,0.028
mp-29138,0.0
mp-29139,0.0
mp-29144,0.0
mp-29145,0.0
mp-29149,0.0
mp-29151,0.005
mp-29157,0.0
mp-29160,0.037
mp-29163,0.0
mp-29164,0.0
mp-29169,0.0
mp-29170,0.0
mp-29172,0.0
mp-29174,0.061
mp-29175,0.0
mp-29179,0.001
mp-29185,0.0
mp-29188,0.0
mp-2918,0.0
mp-29190,0.0
mp-29194,0.0
mp-29196,0.25
mp-29199,0.0
mp-29200,0.002
mp-29205,0.0
mp-29208,0.0
mp-29209,0.0
mp-29212,0.017
mp-29216,0.0
mp-29228,0.008
mp-29234,0.0
mp-29236,0.0
mp-29238,0.0
mp-29241,0.0
mp-29242,0.0
mp-29244,0.019
mp-29245,0.008
mp-29246,0.009
mp-29252,0.007
mp-29254,0.0
mp-29260,0.0
mp-29266,0.0
mp-29269,0.0
mp-29274,0.0
mp-29286,0.0
mp-29288,0.017
mp-29289,0.003
mp-29297,0.0
mp-29302,0.0
mp-29312,0.0
mp-2931,0.0
mp-29320,0.009
mp-29327,0.0
mp-29331,0.0
mp-29332,0.0
mp-29337,0.0
mp-29341,0.0
mp-29342,0.0
mp-29352,0.0
mp-29355,0.0
mp-29362,0.0
mp-29364,0.0
mp-29365,0.0
mp-29370,0.024
mp-29373,0.0
mp-29391,0.0
mp-29395,0.0
mp-29396,0.0
mp-29397,0.0
mp-29398,0.0
mp-29402,0.0
mp-29403,0.0
mp-29405,0.0
mp-29407,0.0
mp-29408,0.017
mp-2940,0.0
mp-29410,0.0
mp-29415,0.001
mp-29417,0.0
mp-29419,0.0
mp-29422,0.0
mp-29427,0.005
mp-29428,0.005
mp-29432,0.0
mp-29443,0.0
mp-29450,0.126
mp-29454,0.0
mp-29455,0.0
mp-29456,0.01
mp-29463,0.0
mp-29465,0.025
mp-29468,0.0
mp-29469,0.316
mp-29473,0.037
mp-29479,0.23
mp-29483,0.011
mp-29484,0.0
mp-29487,0.0
mp-29488,0.0
mp-29489,0.041
mp-29496,0.077
mp-29504,0.061
mp-29505,0.0
mp-29506,0.0
mp-29510,0.008
mp-29514,0.0
mp-29515,0.0
mp-29519,0.0
mp-2951,0.001
mp-29521,0.0
mp-29526,0.0
mp-29529,0.0
mp-29537,0.18
mp-29541,0.0
mp-29542,0.005
mp-29568,0.0
mp-29577,0.027
mp-29579,0.001
mp-29584,0.0
mp-29585,0.0
mp-29590,0.0
mp-29598,0.0
mp-29603,0.0
mp-29606,0.0
mp-2961,0.0
mp-29626,0.0
mp-29628,0.0
mp-29641,0.004
mp-29643,0.109
mp-29644,0.003
mp-2964,0.018
mp-29662,0.0
mp-29666,0.0
mp-29676,0.0
mp-29677,0.0
mp-29678,0.02
mp-29679,0.029
mp-29689,0.0
mp-29692,0.0
mp-29693,0.0
mp-29696,0.106
mp-2969,0.0
mp-29708,0.005
mp-2970,0.0
mp-29710,0.0
mp-29711,0.0
mp-29713,0.011
mp-29731,0.0
mp-29738,0.062
mp-29741,0.001
mp-29750,0.0
mp-29754,0.0
mp-29764,0.0
mp-29771,0.429
mp-29791,0.018
mp-29792,0.0
mp-29794,0.0
mp-29798,0.007
mp-2979,0.0
mp-29803,0.028
mp-29806,0.012
mp-29816,0.0
mp-29826,0.0
mp-29829,0.0
mp-29835,0.0
mp-29836,0.0
mp-29842,0.0
mp-29848,0.091
mp-29849,0.0
mp-29857,0.028
mp-29862,0.003
mp-29863,0.0
mp-29866,0.0
mp-29868,0.498
mp-29873,0.008
mp-29880,0.0
mp-29882,0.01
mp-29889,0.0
mp-29892,0.0
mp-29894,0.0
mp-29898,0.0
mp-29904,0.0
mp-29909,0.0
mp-29920,0.0
mp-29927,0.012
mp-29929,0.248
mp-29946,0.0
mp-29959,0.001
mp-29960,0.125
mp-29961,0.089
mp-29966,0.0
mp-29975,0.0
mp-29976,0.0
mp-29977,0.0
mp-29983,0.0
mp-2998,0.015
mp-29992,0.0
mp-29993,0.0
mp-30004,0.002
mp-30005,0.0
mp-30009,0.006
mp-30013,0.006
mp-30018,0.0
mp-30023,0.0
mp-30031,0.0
mp-30032,0.095
mp-30034,0.0
mp-30037,0.061
mp-30041,0.0
mp-30053,0.2
mp-30055,0.003
mp-30056,0.0
mp-30057,0.318
mp-30058,0.0
mp-30062,0.0
mp-30063,0.139
mp-30068,0.41
mp-3006,0.0
mp-30078,0.18
mp-30086,0.0
mp-30089,0.082
mp-30091,0.0
mp-30092,0.0
mp-30096,0.0
mp-3009,0.0
mp-30100,0.0
mp-30102,0.019
mp-30106,0.0
mp-30126,0.0
mp-30136,0.003
mp-30139,0.0
mp-30146,0.005
mp-30148,0.542
mp-30156,0.001
mp-30159,0.0
mp-30160,0.035
mp-30161,0.0
mp-30164,0.0
mp-30187,0.008
mp-30192,0.0
mp-3019,0.005
mp-30200,0.116
mp-30206,0.0
mp-30209,0.0
mp-30219,0.0
mp-30231,0.0
mp-30237,0.289
mp-30239,0.0
mp-30241,0.015
mp-30242,0.014
mp-30243,0.017
mp-30244,0.02
mp-30245,0.014
mp-30247,0.0
mp-30248,0.023
mp-30250,0.0
mp-30251,0.002
mp-30252,0.0
mp-30253,0.0
mp-30275,0.008
mp-30284,0.0
mp-30291,0.0
mp-30292,0.0
mp-30293,0.0
mp-30294,0.0
mp-30298,0.0
mp-30299,0.0
mp-30300,0.0
mp-30301,0.0
mp-30302,0.012
mp-30303,0.0
mp-30304,0.0
mp-30314,0.0
mp-30315,0.0
mp-3032,0.0
mp-3033,0.0
mp-30373,0.0
mp-3038,0.0
mp-30390,0.0
mp-3041,0.0
mp-3042,0.0
mp-30452,0.0
mp-30456,0.0
mp-30457,0.0
mp-30459,0.0
mp-30460,0.0
mp-30478,0.0
mp-3047,0.157
mp-304,0.0
mp-3051,0.0
mp-30530,0.0
mp-30532,0.0
mp-30533,0.0
mp-30548,0.0
mp-3054,0.0
mp-3056,0.0
mp-3062,0.0
mp-306,0.0
mp-3070,0.006
mp-3074,0.0
mp-3078,0.0
mp-30828,0.0
mp-3082,0.003
mp-30847,0.0
mp-30875,0.0
mp-30890,0.0
mp-30900,0.006
mp-30908,0.0
mp-30927,0.0
mp-30938,0.0
mp-30943,0.0
mp-30945,0.0
mp-30946,0.0
mp-30949,0.0
mp-30950,0.0
mp-30952,0.0
mp-30953,0.0
mp-30954,0.0
mp-30959,0.0
mp-30965,0.286
mp-30971,0.0
mp-30979,0.0
mp-30980,0.0
mp-30982,0.075
mp-30984,0.0
mp-30988,0.0
mp-3098,0.0
mp-30990,0.0
mp-30991,0.0
mp-30996,0.0
mp-30997,0.0
mp-31002,0.0
mp-31015,0.005
mp-31018,0.0
mp-31020,0.0
mp-3102,0.0
mp-31033,0.0
mp-31036,0.0
mp-31037,0.0
mp-31038,0.0
mp-31040,0.0
mp-31045,0.0
mp-31049,0.0
mp-3104,0.0
mp-31050,0.0
mp-31053,0.0
mp-31076,0.0
mp-31077,0.0
mp-3107,0.016
mp-31086,0.019
mp-31096,0.0
mp-31097,0.0
mp-31110,0.0
mp-31114,0.004
mp-31115,0.007
mp-31117,0.0
mp-31119,0.018
mp-31120,0.026
mp-31121,0.037
mp-31132,0.0
mp-31149,0.0
mp-31166,0.0
mp-3118,0.0
mp-31212,0.0
mp-31213,0.001
mp-31220,0.0
mp-31232,0.0
mp-31235,0.0
mp-31237,0.0
mp-3123,0.0
mp-31243,0.0
mp-31250,0.0
mp-3125,0.0
mp-31263,0.0
mp-31268,0.011
mp-31269,0.0
mp-31276,0.015
mp-31286,0.0
mp-31303,0.0
mp-31358,0.0
mp-31362,0.003
mp-31367,0.192
mp-31368,0.338
mp-31406,0.038
mp-31408,0.0
mp-31417,0.0
mp-3143,0.004
mp-31451,0.0
mp-31454,0.0
mp-31455,0.089
mp-31468,0.0
mp-31476,0.455
mp-31486,0.0
mp-31487,0.02
mp-31493,0.0
mp-31507,0.006
mp-31518,0.022
mp-3159,0.0
mp-315,0.0
mp-3161,0.0
mp-3163,0.0
mp-3164,0.0
mp-3167,0.0
mp-3188,0.0
mp-3195,0.02
mp-3200,0.022
mp-3203,0.0
mp-3205,0.169
mp-3211,0.0
mp-3216,0.0
mp-32244,0.021
mp-3228,0.0
mp-322,0.051
mp-3236,0.0
mp-3245,0.0
mp-3247,0.0
mp-3248,0.0
mp-3252,0.005
mp-32536,0.147
mp-32539,0.071
mp-32566,0.449
mp-32616,0.001
mp-32667,0.241
mp-32669,0.005
mp-32684,0.023
mp-32711,0.014
mp-32750,0.014
mp-32760,0.099
mp-3277,0.0
mp-32780,0.0
mp-3281,0.0
mp-32868,0.052
mp-32880,0.001
mp-3288,0.0
mp-32959,0.067
mp-33018,0.032
mp-33024,0.011
mp-33029,0.929
mp-3307,0.132
mp-33107,0.439
mp-3312,0.0
mp-3317,0.0
mp-3318,0.0
mp-3319,0.011
mp-3323,0.055
mp-33297,0.02
mp-33319,0.058
mp-33322,0.018
mp-33333,0.031
mp-3335,0.01
mp-33363,0.01
mp-3338,0.0
mp-3342,0.026
mp-33449,0.03
mp-3345,0.0
mp-3349,0.0
mp-33508,0.037
mp-33526,0.012
mp-33588,0.03
mp-3359,0.0
mp-33606,0.007
mp-33618,0.054
mp-33631,0.047
mp-33667,0.008
mp-33683,0.021
mp-33690,0.1
mp-33723,0.0
mp-33746,0.036
mp-33753,0.068
mp-3376,0.014
mp-3378,0.0
mp-3379,0.005
mp-3382,0.244
mp-3387,0.241
mp-33880,0.012
mp-33882,0.04
mp-33932,0.034
mp-33940,0.0
mp-3395,0.0
mp-33975,0.135
mp-33985,0.014
mp-33997,0.086
mp-34011,0.041
mp-34022,0.0
mp-34034,0.0
mp-34036,0.123
mp-34042,0.167
mp-3404,0.007
mp-34078,0.0
mp-34081,0.0
mp-34116,0.1
mp-3411,0.0
mp-34121,0.005
mp-34126,0.0
mp-34127,0.0
mp-34169,0.001
mp-3416,0.0
mp-34185,0.012
mp-34195,0.035
mp-3419,0.0
mp-341,0.0
mp-34202,0.0
mp-34210,0.127
mp-3421,0.187
mp-34260,0.133
mp-34284,0.023
mp-34293,0.0
mp-34322,0.018
mp-34326,0.033
mp-3432,0.0
mp-34330,0.051
mp-34337,0.0
mp-3435,0.0
mp-34361,0.0
mp-34371,0.061
mp-34376,0.1
mp-34380,0.251
mp-34381,0.002
mp-3439,0.0
mp-343,0.0
mp-34418,0.0
mp-3442,0.018
mp-3443,0.0
mp-3444,0.0
mp-34459,0.052
mp-34460,0.0
mp-34465,0.065
mp-34467,0.009
mp-34477,0.006
mp-34486,0.022
mp-34489,0.115
mp-3448,0.0
mp-344,0.219
mp-34508,0.012
mp-34579,0.0
mp-34656,0.273
mp-34663,0.115
mp-3466,0.0
mp-34688,0.008
mp-3472,0.0
mp-34735,0.13
mp-34806,0.01
mp-3481,0.0
mp-34857,0.0
mp-3486,0.0
mp-3487,0.041
mp-3488,0.0
mp-34903,0.014
mp-34932,0.0
mp-3496,0.193
mp-34982,0.042
mp-35015,0.046
mp-35031,0.069
mp-35035,0.139
mp-35082,0.04
mp-35152,0.0
mp-35171,0.111
mp-3519,0.0
mp-35205,0.019
mp-35208,0.054
mp-3521,0.0
mp-35220,0.002
mp-35249,0.0
mp-3524,0.0
mp-3525,0.0
mp-35264,0.016
mp-35267,0.0
mp-35269,0.071
mp-3527,0.0
mp-35281,0.096
mp-352,0.0
mp-35308,0.238
mp-35327,0.315
mp-3534,0.023
mp-3536,0.0
mp-35388,0.0
mp-35397,0.184
mp-353,0.0
mp-3540,0.0
mp-35417,0.064
mp-3547,0.215
mp-35493,0.017
mp-35512,0.033
mp-3551,0.0
mp-35527,0.032
mp-35539,0.01
mp-3553,0.0
mp-3556,0.0
mp-35591,0.01
mp-35630,0.095
mp-35647,0.0
mp-35659,0.0
mp-35663,0.072
mp-35687,0.226
mp-35717,0.017
mp-35746,0.072
mp-35751,0.254
mp-3575,0.0
mp-35777,0.005
mp-35785,0.0
mp-35787,0.026
mp-35795,0.054
mp-35822,0.048
mp-3584,0.0
mp-35876,0.012
mp-3589,0.0
mp-358,0.065
mp-35906,0.007
mp-35909,0.041
mp-3592,0.0
mp-3593,0.078
mp-3595,0.0
mp-36007,0.013
mp-36029,0.012
mp-36033,0.053
mp-36053,0.023
mp-36066,0.001
mp-36086,0.067
mp-36100,0.014
mp-36111,0.0
mp-3611,0.001
mp-3613,0.0
mp-3614,0.0
mp-3615,0.012
mp-36194,0.16
mp-361,0.0
mp-36209,0.011
mp-36216,0.007
mp-36223,0.02
mp-36225,0.012
mp-3622,0.0
mp-36234,0.016
mp-36248,0.011
mp-36252,0.066
mp-36262,0.0
mp-3626,0.008
mp-3632,0.026
mp-3635,0.0
mp-3637,0.0
mp-36381,0.0
mp-3642,0.0
mp-3647,0.0
mp-36508,0.0
mp-3650,0.0
mp-36539,0.054
mp-3653,0.0
mp-3654,0.0
mp-36577,0.038
mp-36582,0.002
mp-36592,0.015
mp-365,0.0
mp-36600,0.045
mp-36641,0.004
mp-3664,0.0
mp-3666,0.0
mp-3667,0.0
mp-3668,0.0
mp-36779,0.015
mp-3677,0.0
mp-36791,0.021
mp-36821,0.094
mp-36864,0.011
mp-36866,0.024
mp-3688,0.0
mp-36890,0.161
mp-36903,0.007
mp-36912,0.097
mp-36940,0.4
mp-36946,0.12
mp-36988,0.0
mp-3700,0.0
mp-37030,0.161
mp-37036,0.092
mp-3707,0.006
mp-37091,0.0
mp-370,0.133
mp-37108,0.004
mp-37153,0.0
mp-3715,0.0
mp-3716,0.0
mp-37207,0.194
mp-37216,0.0
mp-3721,0.006
mp-37233,0.096
mp-37263,0.03
mp-37315,0.212
mp-37381,0.055
mp-37399,0.046
mp-3739,0.0
mp-37405,0.02
mp-37430,0.236
mp-37436,0.009
mp-37449,0.021
mp-37473,0.079
mp-3748,0.0
mp-37498,0.032
mp-3751,0.0
mp-37520,0.015
mp-3756,0.005
mp-3759,0.02
mp-37605,0.007
mp-3762,0.0
mp-3771,0.0
mp-37722,0.0
mp-3772,0.0
mp-37747,0.001
mp-3777,0.0
mp-37836,0.032
mp-37859,0.0
mp-3785,0.0
mp-37879,0.019
mp-3788,0.0
mp-37906,0.0
mp-37920,0.0
mp-37923,0.022
mp-3792,0.019
mp-37947,0.116
mp-3795,0.0
mp-37990,0.014
mp-37995,0.088
mp-38008,0.01
mp-38011,0.004
mp-38017,0.144
mp-38035,0.023
mp-3807,0.046
mp-38099,0.046
mp-380,0.005
mp-38103,0.004
mp-3810,0.0
mp-38117,0.0
mp-38125,0.105
mp-3813,0.004
mp-38152,0.016
mp-38162,0.076
mp-38194,0.056
mp-3821,0.0
mp-38220,0.023
mp-38222,0.204
mp-3822,0.0
mp-38240,0.0
mp-3828,0.004
mp-3829,0.0
mp-38307,0.047
mp-3831,0.014
mp-38327,0.023
mp-3834,0.0
mp-3838,0.0
mp-38394,0.009
mp-3839,0.0
mp-383,0.057
mp-38442,0.029
mp-38487,0.0
mp-384,0.0
mp-38511,0.042
mp-3855,0.003
mp-3857,0.0
mp-3858,0.0
mp-38605,0.0
mp-38684,0.007
mp-38695,0.017
mp-38725,0.0
mp-38728,0.094
mp-38805,0.024
mp-3881,0.0
mp-38843,0.099
mp-3884,0.0
mp-3889,0.0
mp-38951,0.0
mp-38970,0.0
mp-38975,0.039
mp-3901,0.0
mp-39033,0.0
mp-3904,0.0
mp-390,0.006
mp-3915,0.0
mp-3919,0.0
mp-39215,0.0
mp-3922,0.0
mp-3927,0.0
mp-3933,0.0
mp-3934,0.0
mp-39387,0.02
mp-3941,0.019
mp-3943,0.023
mp-39536,0.176
mp-3953,0.0
mp-39542,0.02
mp-3955,0.009
mp-3963,0.0
mp-3967,0.084
mp-39681,0.014
mp-3970,0.0
mp-3978,0.0
mp-3980,0.0
mp-3982,0.0
mp-3992,0.0
mp-3996,0.0
mp-4002,0.0
mp-4006,0.0
mp-4008,0.0
mp-4009,0.0
mp-40143,0.0
mp-40186,0.024
mp-401,0.0
mp-40204,0.058
mp-4024,0.0
mp-4025,0.0
mp-402,0.001
mp-4030,0.0
mp-4035,0.0
mp-4043,0.0
mp-4044,0.0
mp-4047,0.0
mp-4051,0.002
mp-4057,0.0
mp-4068,0.0
mp-406,0.0
mp-4077,0.28
mp-40793,0.495
mp-4081,0.0
mp-40873,0.035
mp-40886,0.179
mp-408,0.0
mp-4092,0.0
mp-409,0.002
mp-4104,0.0
mp-41095,0.0
mp-4112,0.0
mp-4117,0.0
mp-41191,0.005
mp-41219,0.07
mp-4122,0.011
mp-4123,0.0
mp-4124,0.0
mp-4135,0.002
mp-4138,0.0
mp-4156,0.0
mp-415,0.165
mp-4163,0.003
mp-4165,0.0
mp-4170,0.015
mp-4174,0.0
mp-4175,0.0
mp-41795,0.009
mp-41837,0.0
mp-4185,0.0
mp-4187,0.0
mp-4190,0.0
mp-4192,0.0
mp-4198,0.0
mp-419,0.0
mp-4200,0.0
mp-42022,0.006
mp-42190,0.0
mp-42227,0.017
mp-42255,0.005
mp-422,0.0
mp-4230,0.0
mp-4236,0.0
mp-4249,0.25
mp-4252,0.007
mp-4255,0.015
mp-4264,0.075
mp-4266,0.0
mp-4274,0.0
mp-4280,0.0
mp-4284,0.011
mp-4309,0.0
mp-430,0.065
mp-4321,0.018
mp-4324,0.0
mp-4326,0.0
mp-4340,0.0
mp-4344,0.004
mp-4356,0.244
mp-4359,0.0
mp-4360,0.0
mp-4366,0.056
mp-4376,0.0
mp-4385,0.0
mp-4387,0.0
mp-438,0.0
mp-4391,0.259
mp-4394,0.0
mp-4400,0.371
mp-4405,0.0
mp-4406,0.0
mp-4408,0.0
mp-441,0.0
mp-4426,0.0
mp-4428,0.023
mp-4429,0.0
mp-4431,0.002
mp-4434,0.009
mp-4448,0.0
mp-4449,0.001
mp-4452,0.0
mp-4453,0.102
mp-4468,0.0
mp-4471,0.028
mp-4473,0.004
mp-4482,0.0
mp-4495,0.0
mp-4497,0.0
mp-4510,0.0
mp-4515,0.001
mp-4519,0.0
mp-4524,0.0
mp-4527,0.0
mp-4529,0.0
mp-4530,0.0
mp-4531,0.0
mp-4533,0.0
mp-4534,0.009
mp-4535,0.029
mp-4541,0.008
mp-4549,0.0
mp-4551,0.033
mp-4555,0.0
mp-4558,0.0
mp-4559,0.022
mp-4571,0.0
mp-4573,0.0
mp-4578,0.0
mp-4582,0.0
mp-4584,0.0
mp-4586,0.0
mp-4590,0.007
mp-4598,0.0
mp-4608,0.0
mp-4609,0.0
mp-4624,0.0
mp-4626,0.024
mp-4627,0.001
mp-4632,0.0
mp-4636,0.0
mp-463,0.0
mp-4648,0.0
mp-4649,0.0
mp-4651,0.0
mp-4661,0.0
mp-4662,0.048
mp-4666,0.0
mp-4673,0.004
mp-4675,0.005
mp-4682,0.062
mp-468,0.0
mp-4690,0.013
mp-4691,0.0
mp-4693,0.0
mp-4699,0.001
mp-470,0.004
mp-4718,0.004
mp-471,0.0
mp-4730,0.0
mp-4747,0.0
mp-4757,0.0
mp-4762,0.003
mp-4763,0.0
mp-4764,0.0
mp-476,0.109
mp-4770,0.0
mp-4782,0.001
mp-4784,0.011
